,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
3363,לעת נוצר המנגנון הדמוקרטי שבו לרשות המבצעת תפקידה ולרשות המחוקקת תפקידה הניסיון שהצטבר בארבעה גלים תחלואה שהמחקר הרפואי נותן אותותיו עמוק עידן חיסונים ספק לבחון הכלים המשפטיים התשתית החקיקתית שעומדת לרשות הרשות המבצעת בהתפשטות נגיף הקורונה כאמור העין פקוחה לפגיעה בחרויות הפרט בזכויות יסוד ובסוגיות אחרות,כלכלי,0.6601971,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
310,הכלכלה 7 בדצמבר כא בכסלו התשפא שירותי תעופה התשפא-2020 ממשלתית שמספרה 1373 והצעת הצעות שימוזגו תציג הרקע,קורונה,0.6601114,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
18457,אגיד שבינתיים קיבלנו תגובה ממשרד האוצר שאומרת להצעת עלות משמעותית,כלכלי,0.66010875,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
5691,נגרם נזק אדיר בהחלט שקבינט הקורונה יתחיל להסתכל השלב מתחילים להחזיר ללימודים אפס חוזרים לאורך להיכנס לכיתות 40 תלמידים דרכים יצירתיות הצענו תוכניות העיקר שתלמידי הכיתות יראו יסתכלו המורים בעין המורים ישאלו שלומם יבדקו סף החרדות בחרדות המצב הנפשי שמישהו יוכל מההורים המאוד מודאגים שהקבינט ידאג שנציגי גוש כחול שאמר גנץ השר יזהר שי דנים יעשו שאפשר להחזיר ללימודים במתווה ראוי שאפשר והעיקר שיקבלו מעטפת חינוכית,בריאות,0.65984607,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
2455,בשבוע היינו אמורים לקיים ישיבה כזאת יומנו המשרדים ביקשו שנדחה בשבוע שיגיעו לפתרון ובינתיים ביקש מיקי לוי בשבוע לקיים ועבר לאפשר לממשלה להיערך מביא סיכום בשעתו מיזם תמנע נקרא ערבה מיינס ובינתיים התבצע למיטב ידיעתנו לוקח הבמה מיקי לוי תציג,כלכלי,0.65910894,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
1478,בגץ הבגץ בשם סיעות האופוזיציה מבקשים בזמן המקביל שותפים כללי,תחבורה,0.6590251,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
6085,אפתח ואגיד שכולנו זוכרים שמדובר בהצעות שמטרתן להילחם ולהיאבק ברעה החולה שפושה חלקי החברה הישראלית מגדול קטון מגדולה בנזק הבלתי נסבל חשיפה לפורנוגרפיה כשהגיל הממוצע המחקר האחרון שהוצג הקודם הגיל הממוצע חשיפה לפורנוגרפיה שמונה,חינוך,0.65880567,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
17209,הפנים והגנת הסביבה צו הכניסה לישראל שינוי התוספת לחוק הוראת התשעו-2016; הכניסה לישראל אגרות דין לערערים הוראת התשעו-2016,קורונה,0.6583762,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
10680,ביקשנו מהיר מפני שהנושא נפתר לשמחתי אמרו התקדמות במגעים האוצר לבין החקלאות והם לקראת פתרון החלטנו לקיים פתרון פתרון,כלכלי,0.65828264,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
13256,פותחים המיוחדת למיגור הפשיעה בחברה הערבית טז בתמוז תשף 8 ביולי,קורונה,0.65811914,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
6080,במהלך הדיונים שמתקיימים החינוך שומעים דעות ברוכות ארגונים וגופים שקבעו שביתה אצלנו מקבלים כמוסדות מובנים מאליהם וכשאתה מברר רגולציה שהפקדנו בנחל צפית שלצערנו הרב עלה בדם רב שהקורבן שכבר נאלצנו להקריב לשווא נחזה במסגרת ואחרות,נשים,0.65794754,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
15166,לקידום מעמד האישה אזום שישה חודשים מעקב ארצה מיישמים התוכנית ואיך מתקדמים לכיוון יישומה,נשים,0.6571783,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
6219,מברכת התקדמות בתחום חסמים בתחום הגגות הסולריים היטלי השבחה שדיברנו עליהם במפגש הקודם כחודש מנסים לפתור הפנים והרשויות המקומיות אמור לעלות בוועדות התכנון מקווים פטור מוחלט מהיתר בנייה למערכות גדולות חמישים קילוואט גגות סולריים 600 קילוואט ואפילו שרוצים להתיר היתר בנייה 600 ומשהו קילוואט החלטה מועצת התכנון האומרת בתנאי ששולם היטל השבחה היטל מעמסה שתמנע הקמת גגות סולריים שכולנו בעדם וכולנו קמים,כלכלי,0.6570641,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
9749,בקדנציה ה-23 הצלחתי ליזום שהינו למניעת אלימות במשפחה 19 הוראת שמחייב הגברים האלימים שבוצע נגדם צו הגנה מחייב השופט לשלוח הגברים לטיפול עברה בקריאה טרומית קריאה ביקשתי תקופה החלת דין רציפות השרים אישרה החלת דין רציפות בתנאים תיאום מתמיד המשך החקיקה שהצעת תקציבית שעולה למדינה התקנון נצטרך מטפלת אצלנו להצביע החלת דין רציפות ואחר נניח למליאה לאשר המשך החקיקה,נשים,0.6567098,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
6116,אלעזר שטרן כיור לביטחון יחסי וקשרי מסחר בין-לאומיים אושרה,נשים,0.65634346,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
4414,שמחה הביטחון בראשותו למנכל תת אלוף במיל רוני מורנו ויחד איתם אלינו שכאן ויצטרפו אלינו מניחה שיסיימו לעבור הפקקים ארגוני החברה האזרחית שותפים קבועים לדיונים להכניס אותנו למסגרת,חינוך,0.6562644,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
1941,מתחילים הסתייגויות והצבעה התכנון והבנייה 137 אי-תחולת 157א חיבור לחשמל למים לטלפון התשפב–2021 פ/2312/24 כ/875,בריאות,0.6561398,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
31,להקריא לקראת הקריאה השנייה והשלישית למעשה החקיקה מעשה מרכבה שצריך ולשים במקומו המרכבה נוסעת לנסוע לאורך משיחה שקיימתי אורלי אמרתי שבחקיקה מסתכלים נעשה מסתכלים הטווח הארוך להסתכל ממבט צר ממבט,נשים,0.65597236,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
4680,לכולן פותחת לקידום מעמד האישה ולשוויון מגדרי ה-14112017 מפסיקות לשתוק קמפיין שלאחר החשיפה הקמפיין שהתחיל בעקבות פרשת המפיק ההוליוודי הארווי וינשטיין אשלי גאד חשפה הטריד מינית והצטרפו אליה כ-30 נשים אחרות #MeToo האשטג Me Too הפך לעדות אמיתית תופעת ההטרדות המיניות הנפוצה והמושתקת ברוב המקרים בחברה האנושית בחברה הישראלית,כלכלי,0.65588534,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
274,שמחים שהגעת במשך החודשים האחרונים כידוע והיינו בקשר רציף וחיובי ופורה תרשי סוגיות שעלו ספק במסגרת תכנית העבודה וכבר חלקן מצאנו שיתוף פעולה מהיר יעיל ונכון שקשור לכלכלת הפלטפורמות שעסקנו ומאוד בירכנו ונאמר לפרוטוקול החלטתך להקים ועדה משרדית שתבחן כלכלת הפלטפורמות מעמדו העובד במצב התעסוקה שכיר עצמאי בטוחה שהוועדה מקימה תעשה נשתף איתה פעולה,נשים,0.6558074,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
1487,12 באוגוסט 0932 פותחת העבודה הרווחה והבריאות מהיר תשלום לגני במקרים שבהם הגן מושבת בשל הנחיות הבריאות הילה שי וזאן וחבר אחמד טיבי שניהם וזאן הודיעה דחוף אישי תוכל אחמד טיבי יצטרף אלינו במהלך שחברי שכן יתייחסו לנושא אקרא שנדע,בריאות,0.6556003,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
17382,וברוכים הבאים נדון מעקב יישום פלמור למיגור הגזענות יוצאי אתיופיה כידוע פלמור דנה במסגרת וועדת השרים בראשות לבדוק הטענות שקיימות אפליה כלפי יוצאי אתיופיה,עולים,0.6555974,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
10854,לכלול בחומר הלימוד התמודדות יהודי ברית המועצות לשעבר השואה והעובדה שרבים נאלצו לעזוב רכושם להימלט אלפי קילומטרים הצורר הנאצי ברעב וחוסר,כלכלי,0.6552783,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
19510,1 לחוק לתיקון ולהארכת תוקפן שעת חירום נגיף הקורונה דיונים בהשתתפות עצורים אסירים וכלואים התשף-2020 מבקשת מוועדת החוקה ומשפט להאריך התקופה האמור ב-30 ימים,קורונה,0.6549876,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
6113,היועצת המשפטית במשרד האוצר אפרת לקס אמרתם בבגץ עמותת המצפה לישראל ועמותת יחד,נשים,0.6548436,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
8842,ברוך בואך יעל גרמן נקדיש שאפשר אומרת להציף הבעיה מחלת הפרקינסון לציבור ולדעת הקהל וכמובן נדבר הקשיים והחסמים בפריפריה שהטיפול שמקבלים במרכז טיפול שמקבלים בפריפריה,בריאות,0.65432155,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
5873,פוחדת שחברה ש-47% מהמשפחות מתחת לקו העוני המשבר החמיר המצב ואולי הוביל לעלייה ניכרת במצוקה הכלכלית החברה,בריאות,0.65403676,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
4663,היושב דוד הבקשה באה בעקבות שיחה שהייתה שרת הקליטה תמנו-שטה ובבד בבד דיברתי ראשי הרשויות המעורבות בהקשר והם הסבירו האתגרים מכירים ערים מעורבות הסוגיה ההגירה השלילית ביישובים מנסים בערוצים ולחזק הרשויות,עולים,0.6538088,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
6053,הצעה חשובה צעד משמעותי במלחמה בעליית מחירי המים לצרכנים מאמינים שהטיפול בתאגידי המים יולאם ושיפור המערכת יביא להוזלה נוספת מעבר שהייתה במחירי המים,תחבורה,0.65346426,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
7161,ראשית מניח שכמעט מתבצע הליך משמעתי כנגד תת-ניצב גיא ניר טענות במשטרה כנגדו ברורה ניכנס לאירועים בכוונתי בורר תפקידי הוויכוח המשמעתי בכוונה בצד שתי הגרסאות ממך להיכנס ניכנס לנושאים המהותיים שבשבילם זימנו לראשונה שומעים בשקיפות ובאופן מתוקשר הטענות הקשות כלפי התנהלות ניצב מני יצחקי פרשת גל הירש מסמך יצחקי הפעם גרסתו תת-ניצב גיא ניר שמסביב אומרת שזאת הגרסה וכמו שאמרתי גרסאות אחרות הגרסה,קורונה,0.65342134,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
2705,החינוך התרבות והספורט שלישי כח בחשוון 29 בנובמבר הכרזת האום הקמת להתייחס בכנס לחברה מכללת ספיר רב תרבותיות בחינוך,קורונה,0.65326595,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
6990,המדע והטכנולוגיה טז בסיוון 2262016 יומנו בנקאות דיגיטלית מקריא שהתפרסם הטכנולוגיה משנה פני הבנקאות השלכות ויתרונות עברתי החומר מחליף המילים היתרונות וההשלכות מתכבדים בהשתתפות דר חדוה המפקחת הבנקים בפתיחה היינו צריכים להכריח ברצון מוכנה כשיש ומתאפשרת ההזדמנות וכשמתאמים באת ברצון,כלכלי,0.6531889,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
6758,שמחה השלישית ניירות ערך 64 התשעז-2017 כה שמענו מהנפגעים האופציות הבינאריות בינאריות ערך 64 התשעז-2017 מ/1138 אופציות בינאריות,נשים,0.6529571,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
2780,הסיטואציה הראשונה הפשוטה מכולן העברנו הכספים כשנתיים קופת גמל להשקעה התקנות הללו נכתבו במקור שהייתה קופת גמל להשקעה וממילא מתייחסות למוצר לתקן התקנות בקופת גמל להשקעה לקוח יוכל לנייד כספו מקופה לקופה יצטרך למשוך לשלם ולהפקיד בקופה השנייה הניוד למעשה מאפשר לשלם ולעבור מקופה לקופה להפסיד,נשים,0.65286636,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
8225,המהלך מעבר לנגב בעיני מבורך המבקר ציין החזון הבן גוריוני במלוא מובן המילה הנכונות לעבור לנגב חשובה ובאמת שנעשית פעילות לילות כימים מובן מאליו בטח היינו מקיימים השיח אילו מבינה שקריית ההדרכה מאוכלסת ברובה,בריאות,0.652833,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
1938,דיווח מארגון ADL הליגה השמצה ומשהו שמענו שומעים בתחום התפוצות ששמענו ההסתדרות הציונית העולמית מזמן והסוכנות היהודית ונפש בנפש מאחד הארגונים החשובים בתפוצות שפועל בתחום האנטישמיות חינוך אנטישמיות והמאבק ב-BDS,כלכלי,0.65267473,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
572,נוכחותה חברתנו בירן פעילת שטח חיית שטח שנקרא תנועות הנוער כשזה הראשונה להגדיל תקציבים אפשרויות תיחשף לגרעינים התורניים תגיד לשֶבח ובין לאו מברכים בברכת ברוכה הבאה,תחבורה,0.6525954,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
3376,וברוכים הבאים לוועדת העלייה הקליטה והתפוצות מקיימים מערך קליטת העלייה בעיירות הפיתוח מציינת ועדות שעוסקות בענייני חינוך ורווחה ובתחומים תדון קליטת העלייה מודה שהגעתם,עולים,0.6525746,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
3441,קיבלנו בקשה מביטוח לאומי ואתמול בערב התחלתי מוטרד נציג האוצר באת בלילה ישן הלילה אומרים מתלהבים מהסיפור בוא נבקש מביטוח לאומי לתקן ולפי מבין תעשו בדיקה שהיום מקבל קצבת סיעוד במידה ומצבו יחמיר תוסיפו במידה ומצבו ישתפר תורידו הבנתי,בריאות,0.65247256,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
5191,תוך דיונים נחשפתי לאנשים שבאו וסיפרו המקרים שקורים במגזר החרדי מיחמי השבת ששם ממוקדת ולאט לאט ככל שצוללים פנימה מזהים הרבדים המרחב הציבורי הכללי ופעם שנייה מגזרים שבהם טיפול תהליך הסברה ממוקד ייחודי למנוע הכוויות בקרב,בריאות,0.6520638,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
7899,היושב-ראש מודה הזמנתנו לוועדה ברשותך אתן הקדמה חמש הדגשים לתקציב המשרד לשנתיים הקרובות ולאחר מכן המנכל רותם פלג יציג הנתונים,כלכלי,0.6519649,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
2139,בפתח הדברים חייב לציין שביעות רצוני חייבת בלשון המעטה מכך שהנוסח שהובא בפני מחזיר אותנו שקיימה הפנים בראשות יואב קיש העשרים הגיוני נמשיך מהנקודה שבה נעצר ולהביא נוסח שמשפר הנוסח ההוא להתחיל לדון בהכול מהתחלה הפנים מצפה הסברים בדבריכם,נשים,0.65186816,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
2134,חשובה תעסוק בחינוך הממלכתי-דתי ששם אתגרים בלתי רגלים חינוך ייחודי תכנית נפרדת כאילו ייחודית משלה אתגרים משלה החל מבחינת התקציבים תשלומי משה טור פז סומכת עליך לנהל הישיבות ולהביא פתרונות מצוקות שקיימות בחינוך הממלכתי-דתי אתן זכות הדיבור שנצביע הקמת הועדה,תחבורה,0.65181285,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
6452,השאלה המהותית שמחייב איש ציבור נגדו חשדות הוחלט ופורסם שהוגשו נגדו כתבי אישום; שעובר משפט האשמה כלפיו הטריד מינית נשים חובה לפטר להרחיק להשעות ייזום אמרתי אומרת עניין ההטרדה המינית עבירה פלילית שאלות הוכחות אפשרות לאמת עבירה פלילית כרוך בהרבה שאלות אחרות שהיום התייחסות שעובר נשים המקום נציג ציבור שמואשם עומד מואשם בהטרדה מינית ונראה לטפל,כלכלי,0.6515043,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
9446,נדרשנו למצבם העגום העובדים הסוציאליים והמערכת שכרה מעמדה ותנאי עבודתה נחמה פורתא דנים הלוואי עגום לסטודנטים נדרשים למציאות העגומה הסטודנטים לעבודה סוציאלית,בריאות,0.65149164,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
9822,צהריים ולכולן שמחה השקיפות שמתכנסת בפעם השנייה לטובת מדד השקיפות ברשויות המקומיות בשיתוף פעולה עמותת שקיפות בינלאומית שעורכת הממד החשוב וכבר בפתיחה לציין השיפור העצום במדד רשויות רחבי הארץ בדגש רשויות מהפריפריה בהשקפת המידע באמצעות אתר האינטרנט לתושבים,נשים,0.65135616,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
2839,חברים פוצח בהודעה דרמטית שעקב הקואליציה דוחה הרביזיה שאמורה נקבע יעלה,כלכלי,0.6504076,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
16109,צוהריים העבודה הרווחה והבריאות ה-3 באוגוסט כה באב תשפא והשעה 1230 נעסוק הקרוב צו בריאות העם נגף הקורונה בידוד והוראות שונות הוראת 42 התשפא-2021,קורונה,0.65013427,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
