,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
5743,יושבת הראש צהריים ראשית להודות החשוב תראו מאשר מהילדים הקטנים שמבלים בצהרונים מבלים בצהרונים מוכרח מהניסיון האישי ניסיון,חינוך,0.61874723,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
14074,החינוך התרבות והספורט 6 בנובמבר כח בחשון התשעט תערוכת גשר לחיים ציורי אוטיסטים בוגרים,חינוך,0.6185392,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
7506,פערים הפערים נולדו וקשה לגשר הפערים בתהליך ויעיד ידידי אוסאמה שהמגזר הערבי סובל מפערים פערים גדולים בחינוך יעלה הדעת שהישגי הבגרות ביישובים מסוימים בדרום שואפים לאפס ל-2 ל-3 בצפון הכול בוודאי שכולכם תוצאה השקעה משקיע במובן החומרי השקעה במובן הפדגוגי והאחרים ההשקעה החומרית הכספית,חינוך,0.61852473,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
24182,פותחת לקידום מעמד האישה ולשוויון מגדרי ה-16 במרץ והדיון יתמקד הבטחת הכנסה 49 זכאות לגמלה ששוהה במקלט לנשים מוכות זהבה גלאון עליזה לביא אורלי לוי אבקסיס דב חנין מיקי לוי קארין אלהרר מכינות שנייה ושלישית,נשים,0.618517,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
14370,תשמעו מתרגש שזו מאז שדני נבחר ליור קקל דני ישב לידי יושב אישי וזו הזדמנות במסגרת לברך,נשים,0.61797243,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
8043,החינוך התרבות והספורט 7 בפברואר יא בשבט תשעז הסעה בטיחות ולפעוטות מוגבלות,חינוך,0.6178376,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
9321,העבודה והרווחה ה-10 בינואר בשבט תשפב 1110 דנים צו עובדים זרים נגיף הקורונה הוראת 21 הארכת תוקף הוראת תשפב-2022 לדון נוספת נדמה השלישית הרביעית היועצת המשפטית,קורונה,0.61773956,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
20393,לקידום מעמד האישה ולשוויון מגדרי תפקיד היועצות לקידום מעמד האישה ברשויות המקומיות,נשים,0.6177173,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
1841,מכן ניכנס דלתות בפנים לאולם אולם ההרצאות נותן האפשרות לחברה הצעירים לפגוש ישראלים ישראלים יוזמים ישראלים חדשניים ומקדמים הרעיון להפגיש הישראלים הסטרט אפ ניישן המפגש תבואו לשם תראו הסרט הקצר המקום מכן נרד למטה לטובת,תחבורה,0.6175028,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
1070,סיום התקציב אודי בכוונתי להוביל שימוע החקלאות שהממשלה אמורה מהחקלאות להתעמק ולצלול לתוך הסיפור שקוראים פערי התיווך המילה עשרות שומע מספרים סיפורים שמקימים גופים שהורסים גופים פערי התיווך נשארים שנדפק החקלאים החקלאות המשפחתית הולכת ונגמרת החקלאות לעודד מתגאים הולכת ונגמרת,עולים,0.6174703,"('0.011*""עולים"" + 0.010*""בישראל"" + 0.008*""חדשים"" + 0.008*""העולים"" + 0.006*""השואה"" + 0.005*""החדשים"" + 0.004*""ניצולי"" + 0.004*""שואה"" + 0.004*""בקרב"" + 0.004*""מדינת""',)",4
22448,ט בטבת תשפב 13 בדצמבר מתחילים בסעיף שעל ממשיכים לדון בעודפי התקציב עוברים הצעות לסדר,קורונה,0.6174444,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
2538,מתפרץ בשעה 930 ישיבה מודה נותן דיבור לברך ולשתף ברגשות עובד ציבור לחבר רגעים מרגיש שהמלאכה נגמרה נותן תמרוץ,תחבורה,0.61743844,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
6587,הכלכלה 13 בדצמבר כז בכסלו התשפא סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 4 התשפא-2020 עורכת דין רננה,קורונה,0.6170377,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
655,פותחים המסדרת שלישי כו בתמוז התשפא 6 ביולי מתחילים קביעת סדרי מיוחדים בקריאה השנייה והשלישית 98 לתקנון שירות ביטחון 18 והוראת התשפא-2021 מ/1416,קורונה,0.6167131,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
6685,החינוך בנוגע לתקנות סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת שעההגבלת פעילות מוסדות המקיימים פעילות חינוך והוראות נוספותתיקון התשפא-2021,קורונה,0.61654884,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
3470,50 ומשהו מכמה ילידי הארץ והנושא תפס מחיי חייב שמעמד היתום מאב קיבלנו חיזוק אישי יכולות אישיות שאפשרו להתמודד איזו עצמאות אישית אימא אמרה תעשו שהיינו במרוקו מקילומטר שבשבת נוכל להיפגש השאר תצאו לחוץ לארץ תדאגו אדע אליכם שמצבנו הכלכלי ישתפר,נשים,0.6162221,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
19724,צוהריים בשבוע 14 במרץ בניסן התשפא העבודה והרווחה והבריאות הביטוח הלאומי הוראת נגיף הקורונה פטור מתשלום דמי ביטוח למעסיק שעובדו שהה בחופשה תשלום בתקופת משבר הקורונה התשפא–2021,קורונה,0.61611706,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
3751,רביעי בטבת 12 בדצמבר בשבת נקרא פרשת ויגש אקרא שירו עמיחי חסון אגדות שלפני השינה חסון יליד 1987 מרמת גן נשוי ואב לשניים משורר עורך עיתונאי תסריטאי במאי ויוצר קולנוע וטלווייה ישראלי שיריו מדבר הבית יצא לאור בשנת 2015; שיריו יצא לאור בשנת חסון הבמאי והתסריטאי הסרט התיעודי ישורון 6 פרקי אבות אודות המשורר אבות ישורון מיזם העבריים בימים עובד חסון רומן פרי עטו,דיור,0.61609817,"('0.012*""הדיור"" + 0.009*""הציבורי"" + 0.008*""דירות"" + 0.007*""הפריפריה"" + 0.006*""דירה"" + 0.006*""האזרחים"" + 0.005*""לדיור"" + 0.005*""לפועל"" + 0.004*""הוותיקים"" + 0.004*""ציבורי""',)",4
13444,צהרים העבודה הרווחה והבריאות ה-30 בדצמבר כב בטבת התשעט 1104 דמי מחלה היעדרות בשל תרומת איבר זוג הורה חקיקה התשעט-2018 ינון אזולאי וקבוצת חברים בתוכם,קורונה,0.6160885,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
4442,שנתחיל שורות מדוח מבקר שתיכף סקירה מלאה מבקר 69/ב שפורסם כשנה המבקר כותב העיסוק בצורך להקים חולים נוסף בבאר שבע שישרת תושבי הפריפריה בדרום נמשך עשרות בשנים בסופו החליטה מארבע ספטמבר 2014 לאשר ההקמה פי החלטת הוטלו הבריאות משימות שמטרתן לכך שבית החולים יתחיל לפעול במועד שנקבע –2025 אולם מהפעולות הראשוניות ההכרחיות לשם בוצעו,בריאות,0.6159925,"('0.017*""החולים"" + 0.017*""הבריאות"" + 0.010*""חולים"" + 0.006*""החלטה"" + 0.005*""החלטת"" + 0.005*""הביטחון"" + 0.005*""החלטות"" + 0.004*""בתי"" + 0.004*""ההסדר"" + 0.004*""קופות""',)",4
12242,החינוך התרבות והספורט ה-12 בפברואר כז בשבט התשעח הסעות תלמידים בחינוך מיוחד הנמצאים במשמורת משותפת וגרים בשתי רשויות מקומיות,חינוך,0.6156495,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
3708,היושב-ראש באנו לפה לבקש שינוי הנפט הנפט קובע במספר סעיפים תשלומי אגרות עבור זכויות נפט תשלום אגרה עבור זכות קדימה תשלום אגרה עבור רישיון תשלום אגרה עבור חזקה וכן תשלום אגרה עבור רישום עבור שיעבוד העברת טובת הנאה,כלכלי,0.6155523,"('0.019*""שקלים"" + 0.015*""מיליון"" + 0.010*""שקל"" + 0.006*""בשנת"" + 0.006*""מיליארד"" + 0.005*""האוצר"" + 0.005*""אישור"" + 0.004*""הכספים"" + 0.004*""עסקים"" + 0.004*""מדינה""',)",4
1475,החלק החקיקה מתייחס לתחולה הגמלאות הכוונה פנסיה תקציבית מרחיבים הקבוצה שחל עליה הגמלאות ובכך קבוצה שוטרים סוהרים ועובדי שירותי הביטחון יוכלו ליהנות מהסדר פנסיה תקציבית מפנסיה צוברת,בטחון,0.6155522,"('0.005*""האוצר"" + 0.004*""חיילים"" + 0.004*""תקציב"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""שנת"" + 0.003*""הדברים"" + 0.003*""מחר"" + 0.003*""בודדים"" + 0.003*""במשרד""',)",4
8783,צהריים שכבר אמרת מטרות העבודה בשנת הלימודים הנוכחית נתונים עדכניים החינוך בשנת,בטחון,0.6155346,"('0.005*""האוצר"" + 0.004*""חיילים"" + 0.004*""תקציב"" + 0.003*""צריכים"" + 0.003*""הביטחון"" + 0.003*""שנת"" + 0.003*""הדברים"" + 0.003*""מחר"" + 0.003*""בודדים"" + 0.003*""במשרד""',)",4
864,נזכיר שמעבר לעובדה שיום טו בשבט חגה במקורו קשור בכינונם מוסדות השלטון וההנהגה המרכזיים החברה שלפיו נקבע מעשר האילנות המעשר הופרש לטובת שכבת המנהיגות הדתית והמשרתים בקודש והמעשר נועד לחזק מעמדה העיר ירושלים בירת הקיום הריבוני העם באותן שהמעשר הופרש הופרש מעשר עני שמזכיר הצורך לייסד החברה יסודות ערבות הדדית ותמיכה באילו שידם משגת טו בשבט שבח פירותיה הארץ חוגגים קיום ריבוני מוסדות מתפקדים אומה ושל מדינה בהחלט מתאים לעסוק בחקיקת היסוד המשטרית,כלכלי,0.61539465,"('0.019*""שקלים"" + 0.015*""מיליון"" + 0.010*""שקל"" + 0.006*""בשנת"" + 0.006*""מיליארד"" + 0.005*""האוצר"" + 0.005*""אישור"" + 0.004*""הכספים"" + 0.004*""עסקים"" + 0.004*""מדינה""',)",4
21996,מתחילים הבריאות 3 בינואר בשבט תשפב 1135 נדון צו בריאות העם נגיף הקורונה החדשבידוד והוראות שונותהוראת 20 איתנו נציגים הבריאות מציעה שתתחילו התיקון לצו,קורונה,0.61535734,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
21873,ישיבה המניין החינוך התרבות והספורט ה-6 בפברואר כא בשבט התשעח והנושא לאדינו מפגש שפה ותרבות,חינוך,0.6151315,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
5288,ביקשתי לקיים שבעיניי מהמכלול עוסק הנגשת אוכלוסיות החברה הישראלית המכינות ושנת השירות הנושאים החשובים בעיניי חניכים בוגרי הפנימיות פנימיות חינוך ופנימיות רווחה ולחבר שנת השירות והמכינות הגעתי לפה דעה מגובשת אומרת המצב כיום השיתוף שיתוף ממנהלים לצד חניכים ולהבין החיבור עוסקים באוכלוסיות מפריפריה חברתית וגיאוגרפית חייבים חייבים להתעסק בבוגרי הפנימיות והחיבור,תחבורה,0.61502284,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
245,באוגוסט קיימנו בנוגע לחיסון לקורונה ושמענו סקירה רחבה המכון הביולוגי החיסונים הנוספים הקיימים בינתיים קיימת התקדמות בדיווחים החברות השונות לאור הידיעות הבלתי פוסקות בנוגע לחיסונים נשאלת השאלה נוצרה תחושה שעוד חיסון ותבוא הגאולה לקורונה בעוד שהמציאות האמיתית בשטח חלילה עניין פסימיים חייבים תקווה לחיות באשליות ועדיף להבין המציאות ברורה,נשים,0.6150065,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
11671,החינוך התרבות והספורט ה-14 בפברואר כט בשבט התשעח יישום ההסכם הקואליציוני המוכשר,חינוך,0.6148545,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
1644,נפתרה הבעיה האלמנות ניצולי השואה בקיצור בעיות הבשורה בשורה חשובה מודה לממשלת גרמניה זמני כביניים ומי יושב-ראש הקבועה יצטרך לקיים מסודר,תחבורה,0.6145018,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
872,21 בפברואר כה בשבט תשעז פותחת החינוך התרבות והספורט יצירת מרחב מוגן לנוער להטב במערכת החינוך וההשכלה הגבוהה לציון הגאה,חינוך,0.61442465,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
23051,המינוי ואומר יכולים להתייחס להליך המינוי שמתקיים למיטב הבנתי בימים הללו יכולים להתייחס הליך שממש מתקיים בימים מבין עתירה לבית-המשפט העליון,תחבורה,0.61435133,"('0.009*""ציבורית"" + 0.007*""הממלכה"" + 0.007*""התחבורה"" + 0.006*""תחבורה"" + 0.006*""הציבורית"" + 0.006*""לאנשי"" + 0.005*""אנשי"" + 0.004*""המשפט"" + 0.004*""יגיעו"" + 0.003*""מודה""',)",4
1739,שמי דוידי גרדר שגיב השם דוד מכונה בשם דוידי במדור מחקר וסטטיסטיקה באגף התכנון אחראי לחומרים שנראה,נשים,0.61430156,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
6025,מקריא הגדרת חבלת שירות מעמוד 2 כותרתו המסמך שקיבלתם נוסח המשותפת לוועדת החוץ והביטחון וועדת העבודה הרווחה והבריאות 1 בדצמבר,קורונה,0.61422235,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
6839,חברים העבירה החלטת קבינט יושב הראש מכיר הקמת צוות ייעודי במשרד שאמור לטפל בהסדרת המאחזים ובאופן מפליא אפרופו דמוקרטיה שלטון החלטת הקבינט רחוקה מלהיות מיושמת שקרה בשנה האחרונה שמונה יושב לצוות מר פנחס ולרשטיין יהודי יקר תקנים תקציב התחיל לעבוד גוררים רגליים מתעללים בתושבים ציונית התיישבותית ביטחונית וזאת אנושית ואזרחית,בריאות,0.6141541,"('0.017*""החולים"" + 0.017*""הבריאות"" + 0.010*""חולים"" + 0.006*""החלטה"" + 0.005*""החלטת"" + 0.005*""הביטחון"" + 0.005*""החלטות"" + 0.004*""בתי"" + 0.004*""ההסדר"" + 0.004*""קופות""',)",4
7161,מתנצל האיחור ה-17 ביולי כג בתמוז התשעז העבודה הרווחה והבריאות הגנה בריאות הציבור מזון 6 בדיקות משנה ותשלום אגרה בעדן בתקופת המעבר התשעז-2017,קורונה,0.614071,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
18348,חברים התפזרות העשרים ושלוש התשף-2020 ניצן הורוביץ יאיר לפיד וקבוצת,קורונה,0.6138873,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
22768,שלישי 31 במאי כג באייר תשעו פותחים החינוך התרבות והספורט לספורט,חינוך,0.6137128,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
8091,המשתתפות שהתמידו בהגשת דוחות הצללים וחלק שעברו מצד לצד מחברות האמנה באום למגישות צללים דר רות הלפרין קדרי שבואו נתמקד שהחתימה וקבלת האמנה מדינת צעד מחייב ומתחייב שהאמנה בעצמה מהווה כלי מהווה בסיס איתן שאפשר לפיו לפתח תכניות וליישם תכניות שמטרתן לסגור הפערים ולהביא למצב שוויון מגדרי וקידום מעמדן הנשים וביעור סוגי האפליה,כלכלי,0.6136396,"('0.019*""שקלים"" + 0.015*""מיליון"" + 0.010*""שקל"" + 0.006*""בשנת"" + 0.006*""מיליארד"" + 0.005*""האוצר"" + 0.005*""אישור"" + 0.004*""הכספים"" + 0.004*""עסקים"" + 0.004*""מדינה""',)",4
11485,חמישי יט בטבת התשפב 23 בדצמבר הכספים נעסוק בהעברות תקציביות תקלה טכנית בינתיים הצעות לסדר,קורונה,0.6135312,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
3169,פותחת לקידום מעמד האישה ולשוויון מגדרי העסקה שוויונית ורב גונית במשרד המשפטים,נשים,0.61331695,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
6406,שההיפך המתלוננת במשטרה הכתובת המשטרה האוכפת בתי המשפט עליהם האחריות בהגשת כתב אישום המשטרה מגישה כתב אישום תלוי שנכתב שבכיר במשטרה מסוג התיקים הבעייתיים קושי למשטרה לטפל בהם משום שבסוף שנשאר מילה מילה מילה מילה תצלמו תביאו מאה אחוז להגיש כתב אישום,דיור,0.61316574,"('0.012*""הדיור"" + 0.009*""הציבורי"" + 0.008*""דירות"" + 0.007*""הפריפריה"" + 0.006*""דירה"" + 0.006*""האזרחים"" + 0.005*""לדיור"" + 0.005*""לפועל"" + 0.004*""הוותיקים"" + 0.004*""ציבורי""',)",4
7602,החינוך התרבות והספורט 5 בפברואר בשבט התשעח הצעה לסדר חינוך ממלכתי התיישבותי חהכ איתן ברושי,חינוך,0.6131581,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
18047,יהודית חלילה יתרגלו מכיוון שבו מובילה להוביל כפרי הנוער והפנימיות שיתקיים החינוך אחליף מרגי כלל נפתח החינוך התרבות והספורט 1652017 באייר תשעז החינוך הטכנולוגי בכפרי הנוער,חינוך,0.6130419,"('0.088*""החינוך"" + 0.025*""התרבות"" + 0.021*""והספורט"" + 0.015*""חינוך"" + 0.013*""הספר"" + 0.011*""במערכת"" + 0.009*""מערכת"" + 0.009*""הלימודים"" + 0.008*""תלמידים"" + 0.007*""שנת""',)",4
7917,הכלכלה 16 בספטמבר כז באלול התשף החלת מוסר תשלומים לספקים מערכת הבריאות,קורונה,0.61292684,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
9553,ב-1988 1994 קמה שלגי שהייתה בירור בראשותו שופט מחוזי החקירה הממלכתית כהן קדמי הוקמה ב-1995 2001 ובעצם השופט העליון יהודה כהן התחיל השם כהן השופט קדמי החליף ב-1999,דיור,0.6128982,"('0.012*""הדיור"" + 0.009*""הציבורי"" + 0.008*""דירות"" + 0.007*""הפריפריה"" + 0.006*""דירה"" + 0.006*""האזרחים"" + 0.005*""לדיור"" + 0.005*""לפועל"" + 0.004*""הוותיקים"" + 0.004*""ציבורי""',)",4
6840,הכרזת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת בידוד בפיקוח טכנולוגי 9 התשפב-2022 לפנינו הכרזת שמאריכה תוקף השימוש בכלי הפיקוח הטכנולוגי לאכיפת הבידודים מערכת ההסכמון המשודרג ומערכת שיחת וידאו יזומה ב-28 ימים 9 במרס וזאת בהינתן העובדה תחת ההגדרה חירום הנה סיבה לעבור בקרוב למצב בריאותי מיוחד נוכל להאריך ההכרזות ב-42 ימים עניין הבטפ לבדו נמצאות אתנו בחדר יעל אבידן רמט פרויקטור הקורונה במשרד הבטפ שרון רובינשטיין ידידנו אורי בוצימנסקי בזום שי מליחי קצין האגמ מינהלת האכיפה הקורונה וידידנו המדען מר גד פרישמן העניקו דרגות,קורונה,0.6128831,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
1559,אפתח השמות שהגיע מנשיאות עבד חכים חאג יחיא ננסה להתפרס שלוש לארבע למציעים ואחר נפתח,נשים,0.61284304,"('0.013*""לקידום"" + 0.013*""מעמד"" + 0.012*""האישה"" + 0.008*""נשים"" + 0.008*""איתנו"" + 0.008*""מגדרי"" + 0.007*""אלינו"" + 0.007*""שמחה"" + 0.007*""אתן"" + 0.007*""פותחת""',)",4
3013,השקף בשקף מסבירים מתבצע הליך מינוי רב העיר ופה שקודם השר לפרסם הודעה הקמת להקים ועדה כינוס אסיפה בוחרת קביעת מועמד לבחירה הצגה ובחירה ההליך מינוי רב העיר אמור להתבצע בהמשך התחנות גורם לעיכוב,עולים,0.6128142,"('0.011*""עולים"" + 0.010*""בישראל"" + 0.008*""חדשים"" + 0.008*""העולים"" + 0.006*""השואה"" + 0.005*""החדשים"" + 0.004*""ניצולי"" + 0.004*""שואה"" + 0.004*""בקרב"" + 0.004*""מדינת""',)",4
21075,פותחת המיוחדת רווחה 30 במרץ והיום בדיווח רשויות הרווחה פעילותן הנחיות הבריאות ותקנות שעת חירום,קורונה,0.6125431,"('0.023*""הקורונה"" + 0.018*""הוראת"" + 0.014*""העבודה"" + 0.012*""נגיף"" + 0.011*""הרווחה"" + 0.009*""והבריאות"" + 0.008*""סמכויות"" + 0.007*""מיוחדות"" + 0.007*""להתמודדות"" + 0.007*""בדצמבר""',)",4
